# Copyright © 2012, Stanford University. All rights reserved.
#
# Authors:
#    Jonathan R Karr, jkarr@stanford.edu
#    Jayodita C Sanghvi, jayodita@stanford.edu
#    Derek N Macklin, macklin@stanford.edu
#    Jared M Jacobs, jmjacobs@stanford.edu
#    Markus W Covert, mcovert@stanford.edu
#
# Affiliation:
#    Covert Lab
#    Department of Bioengineering
#    Stanford University
#    http://covertlab.stanford.edu
#
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html.
#
# Species: Mycoplasma genitalium G37
# Database: MGEN243273cyc
# Version: 16.0
# File Name: compound-links.dat
# Date and time generated: March 29, 2012, 18:01:32
#
GlcGlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?1-4-glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcGlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?1-4-glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GlcGlcGlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?1-4-glucosyl-?1-4-glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GlcGlcGlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?1-4-glucosyl-?1-4-glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcGlcGlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?1-4-glucosyl-?1-4-glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
glchm5CSN		N1C=C(C(=NC1=O)N)COC2C(C(C(C(O2)CO)O)O)O	beta-D-glucosylhydroxymethylcytosine	4-amino-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2-dihydropyrimidin-2-one	4-amino-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1H-pyrimidin-2-one
glchm5dC		C1C(C(OC1N2C=C(C(=NC2=O)N)COC3C(C(C(C(O3)CO)O)O)O)CO)O	beta-D-glucosylhydroxymethyl-2'-deoxycytidine	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2-dihydropyrimidin-2-one	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)pyrimidin-2-one
glchm5dCMP		NC1=NC(=O)N(C=C1COC1OC(CO)C(O)C(O)C1O)C1CC(O)C(COP([O-])([O-])=O)O1	beta-D-glucosylhydroxymethyl-2'-deoxycytidine monophosphate	{5-[4-amino-2-oxo-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2-dihydropyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[4-amino-2-oxo-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)pyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate
glchm5dU		C1C(C(OC1N2C=C(C(=O)NC2=O)COC3C(C(C(C(O3)CO)O)O)O)CO)O	beta-D-glucosylhydroxymethyl-2'-deoxyuridine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-3H-pyrimidine-2,4-dione
glchm5dUMP		OCC1OC(OCC2=CN(C3CC(O)C(COP([O-])([O-])=O)O3)C(=O)NC2=O)C(O)C(O)C1O	beta-D-glucosylhydroxymethyl-2'-deoxyuridine monophosphate	{5-[2,4-dioxo-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2,3,4-tetrahydropyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[2,4-dioxo-5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-3H-pyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate
glchm5URA		N1C=C(C(=O)NC1=O)COC2C(C(C(C(O2)CO)O)O)O	beta-D-glucosylhydroxymethyluracil; base J	5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione	5-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)-1,3-dihydropyrimidine-2,4-dione
GLN		C(=O)(O)C(N)CCC(N)=O	L-glutamine	2-amino-4-carbamoylbutanoic acid	glutamine
GlnGln		NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(O)=O	L-glutaminyl-L-glutamine	2-(2-amino-4-carbamoylbutanamido)-4-carbamoylbutanoic acid	2-(2-amino-4-carbamoylbutanamido)-4-carbamoylbutanoic acid
GLU		C(CC(=O)[O-])C(C(=O)[O-])[NH3+]	L-Glutamate	2-azaniumylpentanedioate	glutamate
gludT		C1(=CN(C(=O)NC1=O)C2CC(C(O2)CO)O)CNC(C(O)=O)CCC(O)=O	a-glutamyl-2'-deoxythymidine	2-[({1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl}methyl)amino]pentanedioic acid	2-[({1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2,4-dioxo-3H-pyrimidin-5-yl}methyl)amino]pentanedioic acid
gludTMP		OC1CC(OC1COP([O-])([O-])=O)N1C=C(CNC(CCC(O)=O)C(O)=O)C(=O)NC1=O	a-glutamyl-2'-deoxythymidine monophosphate	[5-(5-{[(1,3-dicarboxypropyl)amino]methyl}-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(5-{[(1,3-dicarboxypropyl)amino]methyl}-2,4-dioxo-3H-pyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
GluGlu		NC(CCC([O-])=O)C(=O)NC(CCC([O-])=O)C(O)=O	L-glutamyl-L-glutamic acid	4-amino-4-[(1-carboxy-3-carboxylatopropyl)carbamoyl]butanoate	4-amino-4-[(1-carboxy-3-carboxylatopropyl)carbamoyl]butanoate
gluTHY		C1(=CNC(=O)NC1=O)CNC(C(O)=O)CCC(O)=O	a-glutamylthymine	2-{[(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)methyl]amino}pentanedioic acid	2-{[(2,4-dioxo-1,3-dihydropyrimidin-5-yl)methyl]amino}pentanedioic acid
GLY		C(=O)(O)CN	glycine	2-aminoacetic acid	glycine
GlyGly		C(C(=O)NCC(=O)O)N	L-glycyl-L-glycine	2-(2-aminoacetamido)acetic acid	gly-gly
Gm		C3(OC(CO)C(O)C(O(C))3)N2C=NC1=C2N=C(N)NC1=O	2'-O-methylguanosine	2-amino-9-[4-hydroxy-5-(hydroxymethyl)-3-methoxyoxolan-2-yl]-6,9-dihydro-1H-purin-6-one	2-amino-9-[4-hydroxy-5-(hydroxymethyl)-3-methoxyoxolan-2-yl]-1H-purin-6-one
GmMP		COC1C(O)C(COP([O-])([O-])=O)OC1N1C=NC2=C1N=C(N)NC2=O	2'-O-methylguanosine monophosphate	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3-hydroxy-4-methoxyoxolan-2-yl]methyl phosphate	[5-(2-amino-6-oxo-1H-purin-9-yl)-3-hydroxy-4-methoxyoxolan-2-yl]methyl phosphate
GMP		C(OP([O-])(=O)[O-])C1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC(N)=NC=23)))	GMP	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate	[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate
GMP_Lysine		NC(CCCC[NH2+]P([O-])(=O)OCC1OC(C(O)C1O)N1C=NC2=C1N=C(N)NC2=O)C(O)=O	GMP-lysine	[(5-amino-5-carboxypentyl)azaniumyl]({[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinate	[(5-amino-5-carboxypentyl)aminio]({[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy})phosphinate
GMP_Mor		NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)[NH+]3CCOCC3)C(O)C2O)C(=O)N1	GMP-morpholidate	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl morpholin-4-ium-4-phosphonate	[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl morpholin-4-ium-4-phosphonate
GN		C12(N=C(NC(=O)C(N=CN1)=2)N)	guanine	2-amino-6,9-dihydro-1H-purin-6-one	guanine
GPCH		C[N+](C)(C)CCOP([O-])(=O)OCC(O)CO	sn-Glycero-3-phosphocholine	(2-{[(2,3-dihydroxypropyl) phosphonato]oxy}ethyl)trimethylazanium	(2-{[(2,3-dihydroxypropyl) phosphonato]oxy}ethyl)trimethylazanium
GPE		C(COP(=O)(O)OCC(CO)O)N	sn-Glycero-3-phosphoethanolamine	(2-aminoethoxy)(2,3-dihydroxypropoxy)phosphinic acid	(2-aminoethoxy)(2,3-dihydroxypropoxy)phosphinic acid
GPG		OCC(O)COP([O-])(=O)OCC(O)CO	Glycerophosphoglycerol	3-{[(2,3-dihydroxypropyl) phosphonato]oxy}propane-1,2-diol	3-{[(2,3-dihydroxypropyl) phosphonato]oxy}propane-1,2-diol
GpGp		NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OC3C(COP([O-])([O-])=O)OC(C3O)N3C=NC4=C3N=C(N)NC4=O)C(O)C2O)C(=O)N1	Gp-Gp	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl 5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-4-hydroxy-2-[(phosphonatooxy)methyl]oxolan-3-yl phosphate	[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl 5-(2-amino-6-oxo-1H-purin-9-yl)-4-hydroxy-2-[(phosphonatooxy)methyl]oxolan-3-yl phosphate
GPI		OCC(O)COP([O-])(=O)OC1C(O)C(O)C(O)C(O)C1O	sn-Glycero-3-phospho-1-inositol	6-{[(2,3-dihydroxypropoxy)phosphinato]oxy}cyclohexane-1,2,3,4,5-pentol	6-{[(2,3-dihydroxypropoxy)phosphinato]oxy}cyclohexane-1,2,3,4,5-pentol
GPS		NC(COP([O-])(=O)OCC(O)CO)C(O)=O	Glycerophosphoserine	2-amino-3-{[(2,3-dihydroxypropyl) phosphonato]oxy}propanoic acid	2-amino-3-{[(2,3-dihydroxypropyl) phosphonato]oxy}propanoic acid
GSN		C(C3(C(O)C(O)C(N2(C1(=C(C(=O)NC(N)=N1)N=C2)))O3))O	guanosine	2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6,9-dihydro-1H-purin-6-one	guanosine
GTP		C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC(N)=NC=23)))	GTP	({[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate	({[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate
H		[H+]	hydrogen ion	hydrogen	H(.)
H2O		[OH2]	water	water	((18)O)water
H2O2		OO	hydrogen peroxide	peroxol	[OH(OH)]
HCYS		[NH3+]C(CCS)C([O-])=O	L-homocysteine	2-azaniumyl-4-sulfanylbutanoate	2-aminio-4-sulfanylbutanoate
HDCA		CCCCCCCCCCCCCCCC(=O)[O-]	Hexadecanoate (n-C16:0)	hexadecanoate	palmitate
HDCEA		C(=O)(CCCCCCCC=CCCCCCC)[O-]	Hexadecenoate (n-C16:1)	hexadec-9-enoate	hexadec-9-enoate
HDECEG3P		CCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])([O-])=O	1-hexadecanoyl-sn-glycerol 3-phosphate	2-hydroxy-3-(phosphonatooxy)propyl hexadecanoate	2-hydroxy-3-(phosphonatooxy)propyl hexadecanoate
HDECG3P		CCCCCCCCCCCCCCC(=O)OCC1COP(O)(=O)C(=O)O1	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	(2-hydroxy-2,3-dioxo-1,4,2$l^{5}-dioxaphosphinan-5-yl)methyl pentadecanoate	(2-hydroxy-2,3-dioxo-1,4,2$l^{5}-dioxaphosphinan-5-yl)methyl pentadecanoate
HIS		NC(CC1=CNC=N1)C(O)=O	L-Histidine	2-amino-3-(1H-imidazol-4-yl)propanoic acid	histidine
HisHis		C1=C(NC=N1)CC(C(=O)NC(CC2=CN=CN2)C(=O)O)N	L-histidyl-L-histidine	2-[2-amino-3-(1H-imidazol-5-yl)propanamido]-3-(1H-imidazol-5-yl)propanoic acid	2-[2-amino-3-(3H-imidazol-4-yl)propanamido]-3-(3H-imidazol-4-yl)propanoic acid
hm3CSN		C(NC1=NC(=O)NC=C1)O	3'-hydroxymethylcytosine	4-[(hydroxymethyl)amino]-1,2-dihydropyrimidin-2-one	4-[(hydroxymethyl)amino]-1H-pyrimidin-2-one
hm3dC		C(NC1=NC(=O)N(C=C1)C2CC(C(O2)CO)O)O	3'-hydroxymethyl-2'-deoxycytidine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-[(hydroxymethyl)amino]-1,2-dihydropyrimidin-2-one	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-[(hydroxymethyl)amino]pyrimidin-2-one
hm3dCMP		OCNC1=NC(=O)N(C=C1)C1CC(O)C(COP([O-])([O-])=O)O1	3'-hydroxymethyl-2'-deoxycytidine monophosphate	(3-hydroxy-5-{4-[(hydroxymethyl)amino]-2-oxo-1,2-dihydropyrimidin-1-yl}oxolan-2-yl)methyl phosphate	(3-hydroxy-5-{4-[(hydroxymethyl)amino]-2-oxopyrimidin-1-yl}oxolan-2-yl)methyl phosphate
hm5CSN		C(C1=CNC(=O)N=C1N)O	5'-hydroxymethylcytosine	4-amino-5-(hydroxymethyl)-1,2-dihydropyrimidin-2-one	4-amino-5-(hydroxymethyl)-1H-pyrimidin-2-one
hm5dC		C(C1=CN(C(=O)N=C1N)C2CC(C(O2)CO)O)O	5'-hydroxymethyl-2'-deoxycytidine	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(hydroxymethyl)-1,2-dihydropyrimidin-2-one	4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(hydroxymethyl)pyrimidin-2-one
hm5dCMP		NC1=NC(=O)N(C=C1CO)C1CC(O)C(COP([O-])([O-])=O)O1	5'-hydroxymethyl-2'-deoxycytidine monophosphate	{5-[4-amino-5-(hydroxymethyl)-2-oxo-1,2-dihydropyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate	{5-[4-amino-5-(hydroxymethyl)-2-oxopyrimidin-1-yl]-3-hydroxyoxolan-2-yl}methyl phosphate
hm5dU		C1C(C(OC1N2C=C(C(=O)NC2=O)CO)CO)O	5-hydroxymethyl-2'-deoxyuridine	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(hydroxymethyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione	1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(hydroxymethyl)-3H-pyrimidine-2,4-dione
hm5dUMP		OCC1=CN(C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)NC1=O	5-hydroxymethyl-2'-deoxyuridine monophosphate	{3-hydroxy-5-[5-(hydroxymethyl)-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl]oxolan-2-yl}methyl phosphate	{3-hydroxy-5-[5-(hydroxymethyl)-2,4-dioxo-3H-pyrimidin-1-yl]oxolan-2-yl}methyl phosphate
hm5hydantoin		CC1(C(=O)NC(=O)N1)O	5-hydroxy-5-methylhydantoin	5-hydroxy-5-methylimidazolidine-2,4-dione	5-hydroxy-5-methylimidazolidine-2,4-dione
hm5hydantoin_dRibose		CC1(C(=O)NC(=O)N1C2CC(C(O2)CO)O)O	2'-deoxy-3'-(5-hydroxy-5-methyl-hydantoin)-ribose	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylimidazolidine-2,4-dione	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methylimidazolidine-2,4-dione
hm5hydantoin_dRiboseMP		CC1(O)N(C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)NC1=O	2'-deoxy-3'-(5-hydroxy-5-methyl-hydantoin)-ribose monophosphate	[3-hydroxy-5-(5-hydroxy-5-methyl-2,4-dioxoimidazolidin-1-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(5-hydroxy-5-methyl-2,4-dioxoimidazolidin-1-yl)oxolan-2-yl]methyl phosphate
hm5URA		OCC1=CNC(=O)NC1=O	5-hydroxymethyluracil	5-(hydroxymethyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione	5-(hydroxymethyl)-1,3-dihydropyrimidine-2,4-dione
HNO2		N(=O)O	nitrous acid	azinic acid	NH2(O)(OH)
ho5CSN		N1C=C(C(=NC1=O)N)O	5-Hydroxycytosine	4-amino-5-hydroxy-1,2-dihydropyrimidin-2-one	4-amino-5-hydroxy-1H-pyrimidin-2-one
ho5dC		C1C(C(OC1N2C=C(C(=NC2=O)N)O)CO)O	5-Hydroxy-2'-deoxycytidine	4-amino-5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2-dihydropyrimidin-2-one	4-amino-5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one
ho5dCMP		NC1=NC(=O)N(C=C1O)C1CC(O)C(COP([O-])([O-])=O)O1	5-Hydroxy-2'-deoxycytidine monophosphate	[5-(4-amino-5-hydroxy-2-oxo-1,2-dihydropyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate	[5-(4-amino-5-hydroxy-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl phosphate
ho5dU		C1C(C(OC1N2C=C(C(=O)NC2=O)O)CO)O	5-hydroxy-2'-deoxyuridine	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,3,4-tetrahydropyrimidine-2,4-dione	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-pyrimidine-2,4-dione
ho5dUMP		OC1CC(OC1COP([O-])([O-])=O)N1C=C(O)C(=O)NC1=O	5-hydroxy-2'-deoxyuridine monophosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxo-3H-pyrimidin-1-yl)oxolan-2-yl]methyl phosphate
ho5ho6dT		CC1(CN(C(=O)NC1=O)C2CC(C(O2)CO)O)O	5-hydroxy-6-hydroxy-2'-deoxythymidine	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,3-diazinane-2,4-dione	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-methyl-1,3-diazinane-2,4-dione
ho5ho6dTMP		CC1(O)CN(C2CC(O)C(COP([O-])([O-])=O)O2)C(=O)NC1=O	5-hydroxy-6-hydroxy-2'-deoxythymidine monophosphate	[3-hydroxy-5-(5-hydroxy-5-methyl-2,4-dioxo-1,3-diazinan-1-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(5-hydroxy-5-methyl-2,4-dioxo-1,3-diazinan-1-yl)oxolan-2-yl]methyl phosphate
ho5ho6dU		C1C(C(OC1N2CC(C(=O)NC2=O)O)CO)O	5-hydroxy-6-hydroxy-2'-deoxyuridine	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-diazinane-2,4-dione	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-diazinane-2,4-dione
ho5ho6dUMP		OC1CC(OC1COP([O-])([O-])=O)N1CC(O)C(=O)NC1=O	5-hydroxy-6-hydroxy-2'-deoxyuridine monophosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxo-1,3-diazinan-1-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxo-1,3-diazinan-1-yl)oxolan-2-yl]methyl phosphate
ho5ho6THY		CC1(CNC(=O)NC1=O)O	5-hydroxy-6-hydroxythymine	5-hydroxy-5-methyl-1,3-diazinane-2,4-dione	5-hydroxy-5-methyl-1,3-diazinane-2,4-dione
ho5ho6URA		N1CC(C(=O)NC1=O)O	5-hydroxy-6-hydroxyuracil	5-hydroxy-1,3-diazinane-2,4-dione	5-hydroxy-1,3-diazinane-2,4-dione
ho5hydantoin		C1(C(NC(N1)=O)=O)O	5-hydroxyhydantoin	5-hydroxyimidazolidine-2,4-dione	5-hydroxyimidazolidine-2,4-dione
ho5hydantoin_dRibose		C1(C(NC(N1C2CC(C(O2)CO)O)=O)=O)O	2'-deoxy-3'-(5-hydroxyhydantoin)-ribose	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]imidazolidine-2,4-dione	5-hydroxy-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]imidazolidine-2,4-dione
ho5hydantoin_dRiboseMP		OC1CC(OC1COP([O-])([O-])=O)N1C(O)C(=O)NC1=O	2'-deoxy-3'-(5-hydroxyhydantoin)-ribose monophosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxoimidazolidin-1-yl)oxolan-2-yl]methyl phosphate	[3-hydroxy-5-(5-hydroxy-2,4-dioxoimidazolidin-1-yl)oxolan-2-yl]methyl phosphate
ho5URA		N1C=C(C(=O)NC1=O)O	5-hydroxyuracil	5-hydroxy-1,2,3,4-tetrahydropyrimidine-2,4-dione	5-hydroxyuracil
HPHPYR		OC1=CC=C(CC(=O)C([O-])=O)C=C1	3-(4-Hydroxyphenyl)pyruvate	3-(4-hydroxyphenyl)-2-oxopropanoate	3-(4-hydroxyphenyl)-2-oxopropanoate
hydride		[H-]	hydride	hydrogenuide	hydrogenuide
hydrogen_radical		[H]	hydrogen radical	hydrogen	H(.)
hydroxyl_radical		[OH]	hydroxyl radical	oxidanyl	(OH)(.)
HYXN		O=C1NC=NC2=C1NC=N2	hypoxanthine	6,7-dihydro-1H-purin-6-one	hypoxanthine
IDP		OC1C(COP([O-])(=O)OP([O-])([O-])=O)OC(C1O)N1C=NC2=C1NC=NC2=O	IDP	[3,4-dihydroxy-5-(6-oxo-6,9-dihydro-3H-purin-9-yl)oxolan-2-yl]methyl (phosphonatooxy)phosphonate	[3,4-dihydroxy-5-(6-oxo-3H-purin-9-yl)oxolan-2-yl]methyl (phosphonatooxy)phosphonate
ILE		C(=O)(O)C(N)C(C)CC	L-Isoleucine	2-amino-3-methylpentanoic acid	isoleucine
IleIle		CCC(C)C(N)C(=O)NC(C(C)CC)C(O)=O	L-isoleucyl-L-isoleucine	2-(2-amino-3-methylpentanamido)-3-methylpentanoic acid	ile-ile
IMP		OC1C(COP([O-])([O-])=O)OC(C1O)N1C=NC2=C1N=CNC2=O	IMP	[3,4-dihydroxy-5-(6-oxo-6,9-dihydro-1H-purin-9-yl)oxolan-2-yl]methyl phosphate	[3,4-dihydroxy-5-(6-oxo-1H-purin-9-yl)oxolan-2-yl]methyl phosphate
INOS		C1(C(C(C(C(C1O)O)O)O)O)O	myo-inositol	cyclohexane-1,2,3,4,5,6-hexol	inositol
